"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"6628347d233defd8bb02e541",0,3,1,1,"cell","polygon","",257.9285537020335,69.9204997892576,291.84558175705496,4944.571551480827,2,0,0,1
"6628347f233defd8bb02e544",0,3,1,1,"cell","polygon","",260.6506848948637,116.90347736717456,242.7170527492428,4648.409701287986,9,3,0,0
"66283481233defd8bb02e547",0,3,1,1,"cell","polygon","",261.89172186131054,301.99679649877004,602.1138200064008,5203.8073694613295,14,0,0,0
"66283483233defd8bb02e54a",0,3,1,1,"cell","polygon","",289.11359278257936,423.0147228447775,560.2806359705229,5763.726592599454,18,0,1,5
"66283485233defd8bb02e54d",0,3,1,1,"cell","polygon","",296.2269246601778,565.6842768156934,455.19849721836744,6134.745297209145,2,1,0,0
"66283486233defd8bb02e550",0,3,1,1,"cell","polygon","",277.7317880003763,576.8132410426605,317.2700796348407,5660.233223405688,5,1,0,0
"6628348b233defd8bb02e556",0,3,1,1,"cell","polygon","",250.41875920452395,476.30717221085825,105.93824567548826,4371.0876634483775,6,1,1,3
"6628348d233defd8bb02e559",0,3,1,1,"cell","polygon","",325.8309464716535,467.1799601761478,873.6165007702132,7760.7467020422755,3,0,1,2
"6628348f233defd8bb02e55c",0,3,1,1,"cell","polygon","",239.26015335633298,357.0732871188281,698.1739877767207,4005.5953037956347,4,1,1,3
"66283498233defd8bb02e568",0,3,1,1,"cell","polygon","",249.20868411339873,402.992917160257,463.4518638512979,4148.275482684128,6,0,0,0
"6628349a233defd8bb02e56b",0,3,1,1,"cell","polygon","",289.1604021336738,113.1585006100941,490.3783833960373,6045.821382901876,17,1,1,2
"6628349d233defd8bb02e56e",0,3,1,1,"cell","polygon","",288.8649537848188,104.05786779198988,906.4840967768226,6100.331239977236,5,0,0,1
"6628349e233defd8bb02e571",0,3,1,1,"cell","polygon","",280.03926724907495,290.0201607743866,992.4668670919875,5708.965538026047,2,1,0,1
"662834b0233defd8bb02e586",0,3,1,1,"cell","polygon","",298.86160826354745,46.20999254744872,593.0597515460647,6748.16958743045,46,1,0,12
"662834c1233defd8bb02e58f",0,3,1,1,"cell","polygon","",333.5055951141382,269.27344167973007,43.2774078023416,7546.215417970945,44,0,1,6
"662834c9233defd8bb02e598",0,3,1,1,"cell","polygon","",303.7746857739512,1107.1295177495872,543.3728933254831,6425.395911446362,0,1,0,0
"662834d4233defd8bb02e5a4",0,3,1,1,"cell","polygon","",344.38922305927053,192.14136105939193,1255.3254109909954,8531.582694770837,8,1,0,0
"662834df233defd8bb02e5b0",0,3,1,1,"cell","polygon","",256.2685879337984,314.29954634122805,1391.384571185273,4317.804793298119,1,0,0,0
"662834e0233defd8bb02e5b3",0,3,1,1,"cell","polygon","",277.44890799939236,245.91448911171435,1454.5337341574102,5720.585210925293,2,0,0,0
"662834e2233defd8bb02e5b6",0,3,1,1,"cell","polygon","",253.52286153676582,336.64904317427084,1062.9335748187991,4669.52933538908,2,0,0,0
