Id,Channel,XY,Z,Time,Tags,Shape,Name,cy5,a594
68c2b1ce2445b8180f7efde0,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efde1,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efde2,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efde3,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efde4,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efde5,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efde6,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efde7,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efde8,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efde9,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdea,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdeb,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdec,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efded,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdee,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdef,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdf0,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdf1,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdf2,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdf3,0,1,4,1,DAPI blob,polygon,,0,3
68c2b1ce2445b8180f7efdf4,0,1,4,1,DAPI blob,polygon,,1,4
68c2b1ce2445b8180f7efdf5,0,1,4,1,DAPI blob,polygon,,0,3
68c2b1ce2445b8180f7efdf6,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efdf7,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efdf8,0,1,4,1,DAPI blob,polygon,,2,2
68c2b1ce2445b8180f7efdf9,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efdfa,0,1,4,1,DAPI blob,polygon,,2,2
68c2b1ce2445b8180f7efdfb,0,1,4,1,DAPI blob,polygon,,1,1
