"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy3,cy7,cy5,a594
"65fa14496cebf97155c42e9c",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,4
"65fa14496cebf97155c42e9d",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,1
"65fa14496cebf97155c42e9e",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,1
"65fa14496cebf97155c42e9f",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,1
"65fa14496cebf97155c42ea0",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ea1",0,0,0,0,"DAPI_DMin point","polygon","",-,4,0,0
"65fa14496cebf97155c42ea2",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ea3",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ea4",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ea5",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,1
"65fa14496cebf97155c42ea6",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42ea7",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ea8",0,0,0,0,"DAPI_DMin point","polygon","",1,3,0,1
"65fa14496cebf97155c42ea9",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,1
"65fa14496cebf97155c42eaa",0,0,0,0,"DAPI_DMin point","polygon","",-,3,1,0
"65fa14496cebf97155c42eab",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,2
"65fa14496cebf97155c42eac",0,0,0,0,"DAPI_DMin point","polygon","",-,7,1,4
"65fa14496cebf97155c42ead",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42eae",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,4
"65fa14496cebf97155c42eaf",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,1
"65fa14496cebf97155c42eb0",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,1
"65fa14496cebf97155c42eb1",0,0,0,0,"DAPI_DMin point","polygon","",4,5,0,1
"65fa14496cebf97155c42eb2",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,1
"65fa14496cebf97155c42eb3",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,2
"65fa14496cebf97155c42eb4",0,0,0,0,"DAPI_DMin point","polygon","",-,-,1,0
"65fa14496cebf97155c42eb5",0,0,0,0,"DAPI_DMin point","polygon","",-,5,0,3
"65fa14496cebf97155c42eb6",0,0,0,0,"DAPI_DMin point","polygon","",-,3,1,0
"65fa14496cebf97155c42eb7",0,0,0,0,"DAPI_DMin point","polygon","",-,6,0,0
"65fa14496cebf97155c42eb8",0,0,0,0,"DAPI_DMin point","polygon","",-,8,0,1
"65fa14496cebf97155c42eb9",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,2
"65fa14496cebf97155c42eba",0,0,0,0,"DAPI_DMin point","polygon","",1,-,0,1
"65fa14496cebf97155c42ebb",0,0,0,0,"DAPI_DMin point","polygon","",-,1,4,3
"65fa14496cebf97155c42ebc",0,0,0,0,"DAPI_DMin point","polygon","",-,3,1,0
"65fa14496cebf97155c42ebd",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,0
"65fa14496cebf97155c42ebe",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,0
"65fa14496cebf97155c42ebf",0,0,0,0,"DAPI_DMin point","polygon","",-,-,2,0
"65fa14496cebf97155c42ec0",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,2
"65fa14496cebf97155c42ec1",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ec2",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,0
"65fa14496cebf97155c42ec3",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ec4",0,0,0,0,"DAPI_DMin point","polygon","",1,-,0,0
"65fa14496cebf97155c42ec5",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42ec6",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42ec7",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ec8",0,0,0,0,"DAPI_DMin point","polygon","",-,-,1,0
"65fa14496cebf97155c42ec9",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,1
"65fa14496cebf97155c42eca",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,1
"65fa14496cebf97155c42ecb",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,2
"65fa14496cebf97155c42ecc",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42ecd",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,2
"65fa14496cebf97155c42ece",0,0,0,0,"DAPI_DMin point","polygon","",1,3,1,1
"65fa14496cebf97155c42ecf",0,0,0,0,"DAPI_DMin point","polygon","",-,11,0,0
"65fa14496cebf97155c42ed0",0,0,0,0,"DAPI_DMin point","polygon","",-,-,1,0
"65fa14496cebf97155c42ed1",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,1
"65fa14496cebf97155c42ed2",0,0,0,0,"DAPI_DMin point","polygon","",-,3,0,0
"65fa14496cebf97155c42ed3",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,1
"65fa14496cebf97155c42ed4",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,3
"65fa14496cebf97155c42ed5",0,0,0,0,"DAPI_DMin point","polygon","",-,2,1,2
"65fa14496cebf97155c42ed6",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,1
"65fa14496cebf97155c42ed7",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,0
"65fa14496cebf97155c42ed8",0,0,0,0,"DAPI_DMin point","polygon","",-,6,0,2
"65fa14496cebf97155c42ed9",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,1
"65fa14496cebf97155c42eda",0,0,0,0,"DAPI_DMin point","polygon","",-,4,0,1
"65fa14496cebf97155c42edb",0,0,0,0,"DAPI_DMin point","polygon","",-,5,0,0
"65fa14496cebf97155c42edc",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,0
"65fa14496cebf97155c42edd",0,0,0,0,"DAPI_DMin point","polygon","",-,5,0,0
"65fa14496cebf97155c42ede",0,0,0,0,"DAPI_DMin point","polygon","",-,1,1,0
"65fa14496cebf97155c42edf",0,0,0,0,"DAPI_DMin point","polygon","",-,8,0,2
"65fa14496cebf97155c42ee0",0,0,0,0,"DAPI_DMin point","polygon","",-,5,1,2
"65fa14496cebf97155c42ee1",0,0,0,0,"DAPI_DMin point","polygon","",-,2,1,0
"65fa14496cebf97155c42ee2",0,0,0,0,"DAPI_DMin point","polygon","",-,8,3,1
"65fa14496cebf97155c42ee3",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,4
"65fa14496cebf97155c42ee4",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,3
"65fa14496cebf97155c42ee5",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,3
"65fa14496cebf97155c42ee6",0,0,0,0,"DAPI_DMin point","polygon","",-,4,0,1
"65fa14496cebf97155c42ee7",0,0,0,0,"DAPI_DMin point","polygon","",-,7,0,2
"65fa14496cebf97155c42ee8",0,0,0,0,"DAPI_DMin point","polygon","",-,2,0,1
"65fa14496cebf97155c42ee9",0,0,0,0,"DAPI_DMin point","polygon","",-,-,0,2
"65fa14496cebf97155c42eea",0,0,0,0,"DAPI_DMin point","polygon","",-,1,0,1
"65fa14496cebf97155c42eeb",0,0,0,0,"DAPI_DMin point","polygon","",-,3,2,0
