"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red blob intensity measurements / TotalIntensity,red blob intensity measurements / MinIntensity,red blob intensity measurements / MedianIntensity,red blob intensity measurements / MeanIntensity,red blob intensity measurements / MaxIntensity,red blob intensity measurements / 75thPercentileIntensity,red blob intensity measurements / 25thPercentileIntensity,green blob intensity measurements / TotalIntensity,green blob intensity measurements / MinIntensity,green blob intensity measurements / MedianIntensity,green blob intensity measurements / MeanIntensity,green blob intensity measurements / MaxIntensity,green blob intensity measurements / 75thPercentileIntensity,green blob intensity measurements / 25thPercentileIntensity,green red two color intensity / Channel 2 / MedianIntensity,green red two color intensity / Channel 2 / MeanColonyIntensity,green red two color intensity / Channel 2 / 75thPercentileIntensity,green red two color intensity / Channel 2 / 40thPercentileIntensity,green red two color intensity / Channel 2 / 25thPercentileIntensity,green red two color intensity / Channel 1 / MedianIntensity,green red two color intensity / Channel 1 / MeanColonyIntensity,green red two color intensity / Channel 1 / 75thPercentileIntensity,green red two color intensity / Channel 1 / 40thPercentileIntensity,green red two color intensity / Channel 1 / 25thPercentileIntensity,red annulus intensity measurements / TotalIntensity,red annulus intensity measurements / MinIntensity,red annulus intensity measurements / MedianIntensity,red annulus intensity measurements / MeanIntensity,red annulus intensity measurements / MaxIntensity,red annulus intensity measurements / 75thPercentileIntensity,red annulus intensity measurements / 25thPercentileIntensity,green annulus intensity measurements / TotalIntensity,green annulus intensity measurements / MinIntensity,green annulus intensity measurements / MedianIntensity,green annulus intensity measurements / MeanIntensity,green annulus intensity measurements / MaxIntensity,green annulus intensity measurements / 75thPercentileIntensity,green annulus intensity measurements / 25thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId
"6675e7fdefb2f5d02e2c147b",0,1,1,13,"green blob, line, colony","polygon","",1517772,23,30,33.24000788419001,156,35,28,18144517,344,373,397.37449902542653,1259,411,363,30,38.14909135863518,35,29,28,373,428.2878806609799,411,369,363,286771,23,28,28.49473370429253,78,29,27,3675278,342,361,365.19058028616854,574,370,355,-,-,-
"6675e7fdefb2f5d02e2c147c",0,1,1,13,"green blob, line, colony","polygon","",2789596,20,26,29.52297092783287,228,31,25,33042827,304,325,349.7002508228471,1113,357,318,26,33.96471081642435,31,25,25,325,378.4588193002077,357,321,318,348320,21,25,25.592946362968405,121,26,24,4375750,303,318,321.5099191770757,578,323,312,-,-,-
"6675e7fdefb2f5d02e2c147d",0,1,1,13,"green blob, line, colony","polygon","",3287653,22,48,62.2249077316173,409,79,32,22432334,321,389,424.573369925239,1555,469,345,48,85.46621598783167,79,41,32,389,484.8053405441947,469,369,345,481607,22,28,34.904116538628784,218,36,26,4946638,322,338,358.50398608493987,960,359,333,-,-,-
"6675e7fdefb2f5d02e2c147e",0,1,1,13,"green blob, line, colony","polygon","",3683642,23,32,40.04872851411735,727,40,28,41350049,326,382,449.55967122930235,7328,458,351,32,50.29574020246567,40,30,28,382,531.9157261701914,458,367,351,445740,22,27,29.142857142857142,195,29,26,5456829,323,342,356.7720823798627,1696,355,334,-,-,-
"6675e7fdefb2f5d02e2c147f",0,1,1,12,"green blob, line, colony","polygon","",1691638,23,28,31.672683018161393,164,33,27,22521581,380,405,421.67348811084065,949,427,396,28,35.36985438020367,33,28,27,405,441.941486715096,427,401,396,312569,23,27,29.23664764755402,71,29,26,4326391,377,400,404.6759891497521,632,409,390,-,-,-
"6675e7fdefb2f5d02e2c1480",0,1,1,12,"green blob, line, colony","polygon","",3041922,22,30,38.20886036200118,254,38,27,36761725,350,399,461.75530378204564,1944,467,377,30,47.93862443778111,38,28,27,399,535.8325056221889,467,387,377,365651,22,27,29.280188981422164,146,29,26,4829013,350,373,386.69226457399105,818,386,367,-,-,-
"6675e7fdefb2f5d02e2c1481",0,1,1,12,"green blob, line, colony","polygon","",2408316,19,25,28.763224211444065,192,29,24,30924334,323,349,369.3383893274732,1334,371,342,25,32.631216265227316,29,25,24,349,391.19354425788833,371,345,342,309592,19,24,25.213128104894537,104,25,23,4281198,329,344,348.6601514781334,729,350,338,-,-,-
"6675e7fdefb2f5d02e2c1482",0,1,1,12,"green blob, line, colony","polygon","",3373529,21,49,60.80621845710166,423,78,31,24804182,348,416,447.08330930064886,1681,492,372,49,84.5891888315469,78,40,31,416,506.98527854968904,492,395,372,387245,21,27,32.7895850973751,196,33,26,4475250,347,365,378.93734123624046,730,377,361,-,-,-
"6675e7fdefb2f5d02e2c1483",0,1,1,11,"green blob, line, colony","polygon","",1528038,23,29,32.58285178156385,396,33,27,16326532,308,330,348.1359575239354,2962,350,323,29,37.265842101036064,33,28,27,330,370.285639707654,350,327,323,272310,23,28,28.667228129276765,92,29,27,3108339,308,324,327.2280240025266,522,332,319,-,-,-
"6675e7fdefb2f5d02e2c1484",0,1,1,11,"green blob, line, colony","polygon","",1911436,20,25,29.207200048896766,351,29,24,20368435,273,290,311.2345669580099,1252,311,285,25,33.19367225527312,29,25,24,290,331.74910762574365,311,288,285,288695,20,25,25.723514211886304,123,26,24,3281629,275,288,292.4021206451038,599,292,283,-,-,-
"6675e7fdefb2f5d02e2c1485",0,1,1,11,"green blob, line, colony","polygon","",3129863,22,58,72.5412089185556,475,95,36,17618774,292,370,408.3524312798405,2783,462,321,58,103.76567541641231,95,48,36,370,483.0400279061655,462,347,321,491320,21,31,38.70185112248917,215,43,27,4199200,288,309,330.7758960220559,676,338,303,-,-,-
"6675e7fdefb2f5d02e2c1486",0,1,1,11,"green blob, line, colony","polygon","",2116229,23,30,37.6667141306089,266,37,27,21562018,297,331,383.7818913194383,1670,384,312,30,46.670713101160864,37,29,27,331,445.06076285240465,384,321,312,309276,23,27,28.321978021978023,106,29,26,3441615,294,307,315.1662087912088,709,315,303,-,-,-
"6675e7fdefb2f5d02e2c1487",0,1,1,10,"green blob, line, colony","polygon","",1528100,20,25,28.66549110827643,276,28,24,17099353,288,303,320.76523223531177,1278,319,298,25,32.77190342897131,28,25,24,303,340.61543037088876,319,301,298,254763,19,24,25.38491430848944,128,25,24,3060837,283,302,304.9857512953368,683,306,297,-,-,-
"6675e7fdefb2f5d02e2c1488",0,1,1,10,"green blob, line, colony","polygon","",2872537,23,62,74.90513442332264,1003,96,39,16250635,310,394,423.7564212886907,1313,477,343,62,105.53527272727273,96,51,39,394,491.89900606060604,477,370,343,414462,22,31,38.752875175315566,167,43,27,3723262,306,328,348.13108929406263,708,355,321,-,-,-
"6675e7fdefb2f5d02e2c1489",0,1,1,10,"green blob, line, colony","polygon","",1726578,22,28,32.92420053011956,195,33,26,19130427,309,334,364.79905036135847,1327,367,325,28,38.48290553149537,33,27,26,334,398.8257807823668,367,329,325,315585,23,26,28.182264690123237,166,27,26,3685033,310,322,329.0795677799607,666,326,320,-,-,-
"6675e7fdefb2f5d02e2c148a",0,1,1,10,"green blob, line, colony","polygon","",1703232,23,29,31.58695894069211,200,32,27,19473093,326,350,361.134472015133,964,362,344,29,35.10367516705305,32,28,27,350,375.9424178371744,362,348,344,312154,23,28,29.315740045078886,92,29,27,3735583,324,344,350.8248497370398,600,355,338,-,-,-
"6675e7fdefb2f5d02e2c148b",0,1,1,9,"green blob, line, colony","polygon","",693884,20,26,29.653162393162393,292,30,24,8073378,312,328,345.0161538461538,1230,350,322,26,34.33961810012837,30,25,24,328,365.2739890885751,350,325,322,191892,20,24,24.725164282953227,52,25,23,2535686,313,324,326.72155650045096,489,327,320,-,-,-
"6675e7fdefb2f5d02e2c148c",0,1,1,8,"green blob, line, colony","polygon","",635734,20,25,27.892857142857142,279,28,24,8300022,338,352,364.16382941382943,758,368,348,25,31.70997232240208,28,24,24,352,378.8246246749979,368,350,348,180539,20,24,24.275783245932498,55,25,23,2617180,337,350,351.9134059432567,476,354,346,-,-,-
"6675e7fdefb2f5d02e2c148d",0,1,1,7,"green blob, line, colony","polygon","",413354,20,25,28.290602970364795,287,29,24,4682019,295,311,320.4448018616111,645,322,306,25,31.415802645691812,29,25,24,311,331.31807889405314,322,309,306,205802,20,25,27.99265505984766,466,26,24,2316997,295,309,315.15193144722525,670,313,305,-,-,-
"6675e7fdefb2f5d02e2c148e",0,1,1,6,"green blob, line, colony","polygon","",215182,20,26,31.57012910798122,448,32,24,2350963,315,332,344.91828051643193,558,358,324,26,37.68603411513859,32,25,24,332,362.340618336887,358,327,324,95889,20,24,24.36823379923761,50,25,23,1277362,315,323,324.61550190597205,369,326,321,-,-,-
"6675e7fdefb2f5d02e2c148f",0,1,1,5,"green blob, line, colony","polygon","",149709,20,25,29.429722822881857,100,31,24,1864806,343,354,366.5826616866523,530,373,350,25,34.42631385520029,31,25,24,354,381.37963983829474,373,352,350,92378,20,24,25.746376811594203,83,25,23,1278973,341,351,356.45847268673356,582,355,348,-,-,-
"6675e7fdefb2f5d02e2c1490",0,1,1,4,"green blob, line, colony","polygon","",142895,21,26,30.210359408033828,120,32,24,1508648,301,311,318.95306553911206,520,320,308,26,35.365047770700635,32,25,24,311,328.890525477707,320,310,308,97886,21,25,25.745923198316675,109,26,24,1188033,300,310,312.4758022093635,607,313,307,-,-,-
"6675e7fdefb2f5d02e2c1491",0,1,1,3,"green blob, line, colony","polygon","",97632,21,25,28.689979429914782,102,30,24,1176463,324,333,345.71348809873643,472,350,330,25,32.25779625779626,30,25,24,333,358.00363825363826,350,331,330,76365,21,25,24.785783836416748,49,25,24,1024035,323,331,332.3709834469328,374,334,329,-,-,-
"6675e7fdefb2f5d02e2c1492",0,1,1,2,"green blob, line, colony","polygon","",15994,22,34,34.92139737991266,53,40,29,178526,357,389,389.7947598253275,437,400,377.25,34,40.178137651821864,40,32,29,389,402.68825910931173,400,384,377.25,33457,21,25,25.26963746223565,37,26,24,484192,355,364,365.7039274924471,392,367,362,-,-,-
"6675e7fdefb2f5d02e2c1493",0,1,1,1,"green blob, line, colony","polygon","",11758,22,34,37.32698412698413,63,43.5,30,113878,333,357,361.5174603174603,412,371.5,348,34,44.44578313253012,43.5,32,30,357,375.04819277108436,371.5,353,348,27488,21,24,24.520963425512935,42,25,23,376574,328,335,335.9268510258698,355,338,333,-,0,1
"6675e7fdefb2f5d02e2c1494",0,1,1,9,"green blob, line, colony","polygon","",408200,23,30,33.461759160586936,168,37,28,4851875,358,382,397.72727272727275,688,416,373,30,38.604429406336514,37,29,28,382,420.0693632728391,416,376,373,157792,23,28,30.982132338503828,194,30,27,1943958,358,373,381.69212644806595,663,380,368,-,-,-
"6675e7fdefb2f5d02e2c1495",0,1,1,8,"green blob, line, colony","polygon","",314763,23,30,32.41637487126673,94,36,27,4174563,395,416,429.9240988671473,729,447,407,30,37.1607819668861,36,28,27,416,451.11609814482347,447,411,407,152697,23,27,30.00530556101395,175,29,26,2101370,393,408,412.9239536254667,658,414,403,-,-,-
"6675e7fdefb2f5d02e2c1496",0,1,1,7,"green blob, line, colony","polygon","",234365,24,30,33.80426943603058,165,37,28,2572852,338,355,371.10226453194866,965,382,348,30,38.970145165708026,37,29,28,355,392.0936729663106,382,351,348,112465,24,28,27.934674615002486,45,29,27,1398168,336,346,347.2846497764531,447,350,343,-,-,-
"6675e7fdefb2f5d02e2c1497",0,1,1,6,"green blob, line, colony","polygon","",149299,24,30,34.9400889304938,140,38,28,1704409,363,378,398.87877369529605,833,408,373,30,41.72748056698674,38,29,28,378,423.71604938271605,408,375,373,89482,24,28,28.183307086614175,48,29,27,1186852,362,373,373.8116535433071,421,376,370,-,-,-
"6675e7fdefb2f5d02e2c1498",0,1,1,5,"green blob, line, colony","polygon","",56032,24,29,33.0767414403778,59,38,28,726128,402,415,428.6469893742621,521,446,408,29,38.356651376146786,38,28,28,415,447.8692660550459,446,410,408,58686,24,27,27.919124643196955,43,28,27,862985,400,409,410.5542340627973,471,411,406,-,-,-
"6675e7fdefb2f5d02e2c1499",0,1,1,4,"green blob, line, colony","polygon","",19907,28,42,42.44562899786781,61,48,36,184826,354,392,394.0852878464819,448,407,378,42,47.8544061302682,48,40,36,392,408.9272030651341,407,387,378,47973,24,28,28.640597014925373,40,29,27,598046,345,356,357.04238805970147,390,359,354,-,-,-
"6675e7fdefb2f5d02e2c149a",0,1,1,3,"green blob, line, colony","polygon","",7739,33,43,44.222857142857144,61,49,38.5,70821,385,403,404.69142857142856,426,411,397,43,49.177083333333336,49,41,38.5,403,411.6041666666667,411,401.6,397,26074,25,28,28.40305010893246,37,29,27,351789,375,383,383.2124183006536,401,385,381,-,-,-
"6675e7fdefb2f5d02e2c149b",0,1,1,2,"green blob, line, colony","polygon","",11418,30,61,63.787709497206706,108,79,45,88066,436,487,491.9888268156425,581,522,458,61,79.76288659793815,79,53,45,487,520.4329896907217,522,472,458,26093,24,27,28.269772481040086,51,29,27,395529,418,428,428.52546045503794,457,430,426,-,-,-
"6675e7fdefb2f5d02e2c149c",0,1,1,1,"green blob, line, colony","polygon","",7177,29,47,48.49324324324324,75,58,38,63408,398,423.5,428.43243243243245,477,444.25,409.75,47,56.22727272727273,58,44,38,423.5,441.5568181818182,444.25,417.8,409.75,23782,24,27,27.589327146171694,42,28,26,337283,383,391,391.27958236658935,408,393,389,-,4,5
"6675e7fdefb2f5d02e2c149d",0,1,1,9,"green blob, line, colony","polygon","",4017054,21,46,61.87222179437813,617,79,30,26977483,329,381,415.5176434347324,1421,455,347,46,87.06774825174826,79,38,30,381,469.17104895104893,455,363,347,467930,20,27,31.08136831617403,187,30,26,5281348,328,343,350.8035868482232,631,348,340,-,-,-
"6675e7fdefb2f5d02e2c149e",0,1,1,8,"green blob, line, colony","polygon","",3646755,22,53,67.52999888893004,524,88,30,24434723,358,421,452.4781119217807,1512,496,378,53,97.2089685176938,88,42,30,421,512.3859751293206,496,399,378,499794,21,27,33.437746705024416,259,32,26,5786509,356,374,387.13514417608883,1076,382,370,-,-,-
"6675e7fdefb2f5d02e2c149f",0,1,1,7,"green blob, line, colony","polygon","",4147452,22,52,71.88581332871132,563,91,32,23512888,311,366,407.537706907011,1891,445,330,52,103.75960531742759,91,43,32,366,469.4916082363019,445,348,330,517472,22,29,36.367418652048634,181,39,27,4886630,311,328,343.4275072035983,911,347,323,-,-,-
"6675e7fdefb2f5d02e2c14a0",0,1,1,6,"green blob, line, colony","polygon","",3911745,22,61,79.49731740031703,620,100,35,21569007,334,403,438.34099500060967,1379,478,357,61,115.07779518162154,100,49,35,403,503.12773178190497,478,382,357,480700,22,31,39.167277764197834,164,44,28,4536404,333,352,369.62470463619326,910,375,346,-,-,-
"6675e7fdefb2f5d02e2c14a1",0,1,1,5,"green blob, line, colony","polygon","",4633835,22,52,71.82347288311608,924,87,31,28838614,359,412,446.9924826014849,1638,475,379,52,103.58209965315963,87,42,31,412,501.3325155796182,475,394,379,508661,22,28,37.999477065590916,203,37,26,5234085,358,376,391.0118780815778,771,389,370,-,-,-
"6675e7fdefb2f5d02e2c14a2",0,1,1,4,"green blob, line, colony","polygon","",4640818,23,59,80.91533284513721,793,95,40,23671634,319,375,412.7285629598633,1717,435,345,59,113.21570570384591,95,50,40,375,465.54471418839415,435,361,345,478666,23,30,40.05573221757322,341,41,28,4191525,316,334,350.755230125523,831,350,330,-,-,-
"6675e7fdefb2f5d02e2c14a3",0,1,1,3,"green blob, line, colony","polygon","",4595016,23,62,81.07087281003547,629,97,41,24737488,343,402,436.4489140598811,1733,456,370,62,112.48616170106784,97,53,41,402,487.2769839046107,456,388,370,484673,22,30,36.94998856445834,187,40,27,4860796,341,359,370.57223450484105,852,373,355,-,-,-
"6675e7fdefb2f5d02e2c14a4",0,1,1,2,"green blob, line, colony","polygon","",3158844,21,54,65.98658895782415,507,75,39,21515814,375,426,449.454032712916,1307,466,402,54,87.78009583486914,75,48,39,426,486.79292296350906,466,416,402,357048,20,27,30.78,202,31,26,4571311,371,388,394.07853448275864,745,393,385,-,-,-
"6675e7fdefb2f5d02e2c14a5",0,1,1,9,"green blob, line, colony","polygon","",1131843,22,27,29.670563871339816,232,31,26,13958047,334,352,365.90156499855823,787,372,346,27,32.50414314332544,31,27,26,352,380.8431069022036,372,349,346,282421,22,26,30.10563905766976,153,28,25,3329104,333,346,354.8773051913442,552,352,342,-,-,-
"6675e7fdefb2f5d02e2c14a6",0,1,1,8,"green blob, line, colony","polygon","",927344,20,27,29.209525009449415,160,30,25,12424409,364,381,391.3446201335517,864,397,376,27,32.481243364397784,30,26,25,381,405.21458062993986,397,378,376,290311,22,26,29.629618289446825,169,27,25,3757133,362,376,383.45917534190653,582,382,372,-,-,-
"6675e7fdefb2f5d02e2c14a7",0,1,1,7,"green blob, line, colony","polygon","",491208,23,28,30.254249815225425,118,32,26,5612477,320,335,345.6810174919931,561,354,329,28,33.6208873094119,32,27,26,335,359.85979594176314,354,332,329,169401,22,27,28.571597233934895,235,28,26,1990102,318,330,335.65559116208465,751,334,328,-,-,-
"6675e7fdefb2f5d02e2c14a8",0,1,1,6,"green blob, line, colony","polygon","",279991,22,28,31.54117381998423,240,34,27,3305110,342,360,372.3228568209981,746,383,352,28,35.9264950166113,34,27,27,360,389.46345514950167,383,355,352,124013,22,26,27.059349770892428,145,27,25,1615361,342,351,352.46803403883916,517,353,349,-,-,-
"6675e7fdefb2f5d02e2c14a9",0,1,1,5,"green blob, line, colony","polygon","",152911,22,28,30.891111111111112,72,34,26,1968941,371,385,397.7658585858586,569,410,380,28,35.36611601997695,34,27,26,385,413.98809066461774,410,382,380,114868,22,26,28.181550539744848,174,27,25,1568434,370,380,384.797350343474,627,383,378,-,-,-
"6675e7fdefb2f5d02e2c14aa",0,1,1,4,"green blob, line, colony","polygon","",127165,23,28,32.18552265249304,358,34,26,1367529,324,335,346.1222475322703,858,352,332,28,37.54502369668246,34,27,26,335,358.68530805687203,352,334,332,92625,22,26,27.13093145869947,69,27,25,1140652,324,333,334.1101347393087,451,335,331,-,-,-
"6675e7fdefb2f5d02e2c14ab",0,1,1,3,"green blob, line, colony","polygon","",34779,33,67,82.02594339622641,221,109.25,46,196967,361,413,464.5448113207547,962,481.25,383,67,109.79237288135593,109.25,56.20000000000002,46,413,528.4449152542373,481.25,399,383,41830,23,27,27.961229946524064,87,28,26,535763,348,356,358.1303475935829,413,359,355,-,-,-
"6675e7fdefb2f5d02e2c14ac",0,1,1,2,"green blob, line, colony","polygon","",34175,26,47,54.85553772070626,149,62,38,271522,381,425,435.82985553772073,577,453,408,47,67.78670360110803,62,42,38,425,457.54293628808864,453,417.8,408,48798,22,26,28.570257611241217,70,29,25,667147,378,387,390.6012880562061,472,391,384,-,-,-
"6675e7fdefb2f5d02e2c14ad",0,1,1,1,"green blob, line, colony","polygon","",10256,25,41,44.206896551724135,72,53,34,95036,360,402,409.63793103448273,489,430.25,383,41,52.94444444444444,53,38,34,402,432.27777777777777,430.25,394,383,24068,22,25,25.658848614072493,39,26,25,334701,347,356,356.82409381663115,381,358,354,-,2,3
"6675e7fdefb2f5d02e2c14ae",0,1,1,27,"green blob, line, colony","polygon","",22866177,22,45,57.08338513387006,862,64,35,157043713,231,351,392.0457167821257,3553,436,296,45,75.43830173330831,64,41,35,351,473.1479301313166,436,328,296,1118094,22,28,32.13283135992643,222,32,26,9463763,230,252,271.97847453730316,1065,273,244,-,-,-
"6675e7fdefb2f5d02e2c14af",0,1,1,26,"green blob, line, colony","polygon","",12929990,20,30,37.82722918988816,1066,42,26,115541397,228,299,338.0212131052581,3748,383,254,30,47.98297427652733,42,28,26,299,405.729281886388,383,275,254,941575,20,26,30.038122886492694,212,30,24,8879735,228,256,283.28127990812226,1306,286,250,-,-,-
"6675e7fdefb2f5d02e2c14b0",0,1,1,26,"green blob, line, colony","polygon","",19281760,21,45,55.770505648851426,1130,62,35,142565315,249,371,412.3554958436254,4145,452,316,45,73.60373872975555,62,40,35,371,495.19625182370663,452,348,316,933120,21,27,31.70319029660585,313,33,26,8492652,246,269,288.5418407909489,1721,298,260,-,-,-
