"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"65e829f851aff2647611f07e",0,21,2,1,"cell","polygon","",623.8190885230202,496.3557795927627,675.458071011287,11754,102,13,2,0
"65e829f851aff2647611f07f",0,21,2,1,"cell","polygon","",1184.0569661583231,670.1394852502306,525.7904646493878,27644.5,138,32,1,2
"65e829f851aff2647611f080",0,21,2,1,"cell","polygon","",791.6852459560281,712.112015086207,215.8863595545977,18560,61,11,0,0
"65e829f851aff2647611f082",0,21,2,1,"cell","polygon","",821.7731209173023,786.9847198014049,914.1250092431205,31555,68,68,107,77
"65e829f851aff2647611f083",0,21,2,1,"cell","polygon","",588.3805149728782,784.7855385742698,61.01839736208521,19106,46,36,11,0
"65e829f851aff2647611f084",0,21,2,1,"cell","polygon","",720.9491990388339,827.4309255577645,386.2566158603932,15090,54,6,0,0
"65e829f851aff2647611f085",0,21,2,1,"cell","polygon","",695.5151620085147,904.3700488591624,83.78336891039324,17567.5,16,55,45,28
"65e829f851aff2647611f086",0,21,2,1,"cell","polygon","",713.3588623899735,953.729890917064,159.03600285040838,15202.5,11,22,4,0
"65e829fa51aff2647611f09c",0,22,2,1,"cell","polygon","",717.9611687545072,106.50744784902272,44.39611493257652,20789,103,18,3,1
"65e829fa51aff2647611f09d",0,22,2,1,"cell","polygon","",396.9613766784759,19.554412160344366,576.5899246704331,4956,20,6,3,0
"65e829fa51aff2647611f09e",0,22,2,1,"cell","polygon","",525.6187771357368,37.76663415902737,748.7699759443469,12817.5,95,12,1,0
"65e829fa51aff2647611f0a0",0,22,2,1,"cell","polygon","",634.5029539237881,160.23355314283177,972.5811185861143,15013,63,17,2,0
"65e829fa51aff2647611f0a1",0,22,2,1,"cell","polygon","",560.3192704730252,182.60529607540934,829.0882865375595,14923,32,21,6,0
"65e829fa51aff2647611f0a2",0,22,2,1,"cell","polygon","",652.9861318426697,313.81223421655216,667.5374550212626,13247,49,12,8,0
"65e829fa51aff2647611f0a4",0,22,2,1,"cell","polygon","",612.0737567415866,314.64798782228144,817.8620915654499,15766.5,85,29,1,1
"65e829fa51aff2647611f0a5",0,22,2,1,"cell","polygon","",776.4714075098622,409.21272512135357,505.83827598736616,17888.5,110,40,7,0
"65e829fa51aff2647611f0a6",0,22,2,1,"cell","polygon","",1242.793722497459,500.548700074212,694.4335133885664,27399,133,80,2,3
"65e829fa51aff2647611f0aa",0,22,2,1,"cell","polygon","",1098.2866235898027,821.3070702465659,902.3996776136901,30708.5,61,34,0,1
"65e829fa51aff2647611f0ab",0,22,2,1,"cell","polygon","",1126.0679731517935,883.7622406957714,263.46880077518006,28208.5,78,42,8,3
"65e829fa51aff2647611f0ac",0,22,2,1,"cell","polygon","",1128.5762966888421,947.625513716723,622.9051869400557,29969.5,109,30,7,0
"65e829fa51aff2647611f0ae",0,22,2,1,"cell","polygon","",488.96863137735323,996.9572822065254,460.56699882273796,7928,39,14,4,0
"65e829fc51aff2647611f0c4",0,23,2,1,"cell","polygon","",517.3715584307679,77.57964051604947,185.72618941044234,16755.5,98,37,5,0
"65e829fc51aff2647611f0c6",0,23,2,1,"cell","polygon","",553.9203550721727,55.93033195880171,748.7074695437685,17703,68,52,12,1
"65e829fc51aff2647611f0c7",0,23,2,1,"cell","polygon","",857.1018747967919,99.2290846642624,870.9316160054954,24262.5,73,51,9,1
"65e829fc51aff2647611f0c8",0,23,2,1,"cell","polygon","",681.4518801242054,233.92175070361483,433.73575218105333,27299.5,238,36,7,0
"65e829fc51aff2647611f0c9",0,23,2,1,"cell","polygon","",1078.6861994000365,290.91803777191325,741.4498039726756,30693,181,50,7,3
"65e829fc51aff2647611f0ca",0,23,2,1,"cell","polygon","",663.1554713785008,263.3387779794313,296.8707774118139,22315.5,240,9,3,0
"65e829fc51aff2647611f0cc",0,23,2,1,"cell","polygon","",636.4953025494123,400.32371550173315,622.4987933833531,18992.5,88,29,6,0
"65e829fc51aff2647611f0cd",0,23,2,1,"cell","polygon","",835.1009257246112,513.9689326923781,549.5029523454134,22778.5,78,19,5,0
"65e829fc51aff2647611f0ce",0,23,2,1,"cell","polygon","",962.9573417297361,669.2259272075246,270.64245493724246,31789,115,34,14,0
"65e829fc51aff2647611f0cf",0,23,2,1,"cell","polygon","",599.2976082464754,589.3700287388779,799.4361909064669,13280.5,147,25,9,0
"65e829fc51aff2647611f0d0",0,23,2,1,"cell","polygon","",908.9608051484643,638.3082007323842,459.31661658209765,20299,226,30,1,0
"65e829fc51aff2647611f0d1",0,23,2,1,"cell","polygon","",719.0974348102058,641.7226278112389,662.029719535195,16437,149,23,2,0
"65e829fc51aff2647611f0d4",0,23,2,1,"cell","polygon","",843.3285656665325,941.6270230323931,435.0227039454777,20297.5,76,13,0,1
"65e829fc51aff2647611f0d5",0,23,2,1,"cell","polygon","",1100.6233287578314,914.4933545878903,276.2126464613853,24779,75,35,28,0
"65e829fe51aff2647611f0ee",0,24,2,1,"cell","polygon","",688.1312267866822,319.93353747651196,290.7659776834389,21553.5,110,42,4,0
"65e829fe51aff2647611f0ef",0,24,2,1,"cell","polygon","",691.5917263473218,348.3166356451135,480.9454897359122,24714,211,27,7,0
"65e829fe51aff2647611f0f0",0,24,2,1,"cell","polygon","",667.9519334299675,376.43678251297376,166.16507443518373,25436,143,32,3,1
"65e829fe51aff2647611f0f4",0,24,2,1,"cell","polygon","",794.1491828870783,680.572613462373,619.0762038105998,20355.5,125,23,0,0
"65e829fe51aff2647611f0f8",0,24,2,1,"cell","polygon","",622.5913073241882,917.1029514486181,632.9478831097072,15986.5,9,28,2,0
"65e82a0051aff2647611f10c",0,25,2,1,"cell","polygon","",664.1793866112939,42.089258088383666,852.2335373646331,14867,26,24,7,0
"65e82a0051aff2647611f10f",0,25,2,1,"cell","polygon","",887.6619071510274,196.18966460463744,611.7007427513361,15842,161,21,6,2
"65e82a0051aff2647611f111",0,25,2,1,"cell","polygon","",442.3065175713168,383.82359965031236,22.291626687136187,7816.5,40,3,1,0
"65e82a0051aff2647611f113",0,25,2,1,"cell","polygon","",458.3085621324221,611.9985953006421,987.2451656450672,9136,47,12,5,0
"65e82a0051aff2647611f114",0,25,2,1,"cell","polygon","",785.1957620127621,668.1773532923133,353.3914164141182,27222.5,149,105,7,1
"65e82a0051aff2647611f115",0,25,2,1,"cell","polygon","",656.1104158648002,656.7946723548507,633.7759272027349,23206,117,62,22,0
"65e82a0051aff2647611f116",0,25,2,1,"cell","polygon","",772.8133103000363,695.1899599310206,161.48806806654494,26288,100,86,2,0
"65e82a0051aff2647611f117",0,25,2,1,"cell","polygon","",682.1859264189816,794.2074750415362,21.0955699645656,11335.5,28,40,0,0
"65e82a0051aff2647611f118",0,25,2,1,"cell","polygon","",523.8055786114061,762.1198606772236,981.0841921313752,13924.5,31,17,2,0
"65e82a0051aff2647611f119",0,25,2,1,"cell","polygon","",717.7586956728474,925.2382139769932,335.3157041691602,20052,63,85,7,0
"65e82a0051aff2647611f11b",0,25,2,1,"cell","polygon","",697.7810913223533,966.3343240480181,173.44604293799603,15813.5,9,56,7,0
"65e82a0251aff2647611f131",0,26,2,1,"cell","polygon","",838.7792313395032,131.7357475797777,224.53940082068445,33468,213,72,24,2
"65e82a0251aff2647611f132",0,26,2,1,"cell","polygon","",1474.6085302660542,368.57857745290977,465.86021423988814,46241,359,94,8,0
"65e82a0251aff2647611f133",0,26,2,1,"cell","polygon","",577.908739814435,236.41143143451785,28.480048305454922,12973,47,31,5,0
"65e82a0251aff2647611f135",0,26,2,1,"cell","polygon","",906.6362904424449,360.34158036857633,641.820061522187,23948,185,32,6,0
"65e82a0251aff2647611f136",0,26,2,1,"cell","polygon","",951.166599856855,739.7961253510188,855.2435696361355,22316,96,67,5,0
"65e82a0251aff2647611f137",0,26,2,1,"cell","polygon","",532.958359498815,708.4643784354802,947.4521763262968,18617,59,33,3,0
"65e82a0251aff2647611f138",0,26,2,1,"cell","polygon","",1044.5283680377736,862.3703297591154,786.1205384795915,43319.5,173,131,22,0
"65e82a0251aff2647611f139",0,26,2,1,"cell","polygon","",771.3218230717808,921.3990294006785,275.9223834652595,21224,59,62,5,0
"65e82a0251aff2647611f13a",0,26,2,1,"cell","polygon","",562.5131016310596,978.646309314587,98.19885313865981,14794,19,40,0,0
"65e82a0551aff2647611f14a",0,27,2,1,"cell","polygon","",746.3717560701377,307.9003300547528,759.939024992998,30348.5,232,31,20,0
"65e82a0551aff2647611f14b",0,27,2,1,"cell","polygon","",661.7208420064532,362.14595676541234,945.3940819322124,24980,120,15,16,1
"65e82a0551aff2647611f14c",0,27,2,1,"cell","polygon","",839.1418625375659,408.2147747562589,116.6281219626028,38924.5,247,84,11,1
"65e82a0551aff2647611f14d",0,27,2,1,"cell","polygon","",636.5020141722066,461.2382636454682,629.6544608579536,15976,107,10,6,0
"65e82a0551aff2647611f14e",0,27,2,1,"cell","polygon","",680.3237594921948,558.2805185210061,275.2386629501517,14888.5,127,43,11,0
"65e82a0551aff2647611f14f",0,27,2,1,"cell","polygon","",1039.1991393025799,620.9976604903612,856.1239400221713,46306,266,102,49,27
"65e82a0551aff2647611f150",0,27,2,1,"cell","polygon","",720.110948691157,603.2405177395123,470.7858160946107,21632.5,226,36,10,1
"65e82a0551aff2647611f151",0,27,2,1,"cell","polygon","",415.82177625705714,606.9118761384335,349.15653916211295,9150,76,42,4,0
"65e82a0551aff2647611f153",0,27,2,1,"cell","polygon","",598.9900692103307,682.4769171667396,639.0373696830002,12581.5,141,26,24,0
"65e82a0551aff2647611f154",0,27,2,1,"cell","polygon","",766.2269609245203,813.9518614563772,422.22783838564493,22366,172,40,27,1
"65e82a0551aff2647611f155",0,27,2,1,"cell","polygon","",744.6810559567768,857.148820645491,111.72785682726756,31309.5,54,42,8,1
"65e82a0551aff2647611f156",0,27,2,1,"cell","polygon","",715.209809338114,930.9146353948532,572.7575969100469,17907.5,75,43,28,0
"65e82a0551aff2647611f157",0,27,2,1,"cell","polygon","",248.36517657805246,855.8109103666023,16.124598023738525,2850.5,3,1,0,0
"65e82a0551aff2647611f158",0,27,2,1,"cell","polygon","",708.0940421504853,934.9133543746206,460.34941366657256,19485.5,22,21,12,2
"65e82a0551aff2647611f15a",0,27,2,1,"cell","polygon","",514.703934682933,926.8822705698535,234.79612924147284,11307,39,19,17,0
"65e82a0651aff2647611f174",0,28,2,1,"cell","polygon","",498.4712967255163,318.65845592979736,342.489417989418,10332,151,75,16,0
"65e82a0651aff2647611f176",0,28,2,1,"cell","polygon","",620.3214992889181,483.36564012454147,492.7703998273683,16219.5,114,48,9,2
"65e82a0651aff2647611f178",0,28,2,1,"cell","polygon","",447.3326708121197,629.8789801825874,553.0256624359831,8982,77,16,7,1
"65e82a0651aff2647611f179",0,28,2,1,"cell","polygon","",917.5456053922612,722.262152971001,316.3705476205198,40432.5,269,91,34,0
"65e82a0651aff2647611f17a",0,28,2,1,"cell","polygon","",649.9793683630851,717.9624041136307,70.54797830790413,17794.5,88,29,0,0
"65e82a0651aff2647611f17c",0,28,2,1,"cell","polygon","",382.3914818721493,769.3761349705999,630.2149639510482,8021.5,33,17,6,0
"65e82a0651aff2647611f17d",0,28,2,1,"cell","polygon","",827.4158499716784,896.1588782860885,734.4593585305765,21378,75,52,33,1
"65e82a0651aff2647611f17e",0,28,2,1,"cell","polygon","",534.4627569235373,845.8521960930696,39.692671394799056,13395,14,33,2,0
"65e82a0651aff2647611f180",0,28,2,1,"cell","polygon","",709.1150621757312,943.8786679185592,586.655915615669,19703.5,109,40,32,0
"65e82a0651aff2647611f184",0,28,2,1,"cell","polygon","",385.16625635407723,982.71071969915,60.901360348433386,8686.5,18,6,2,0
"65e82a0951aff2647611f19c",0,29,2,1,"cell","polygon","",739.6103724332922,70.33569158207732,180.3156080180457,26008,169,48,6,0
"65e82a0951aff2647611f19d",0,29,2,1,"cell","polygon","",473.4481651953383,51.10725611648651,379.92970594982654,12350.5,104,12,1,0
"65e82a0951aff2647611f19e",0,29,2,1,"cell","polygon","",943.7482625407097,149.35150947989897,51.77548008156061,21906,68,36,11,0
"65e82a0951aff2647611f19f",0,29,2,1,"cell","polygon","",640.1264694765299,184.4091402725064,456.4998152688678,14886.5,98,18,0,2
"65e82a0951aff2647611f1a0",0,29,2,1,"cell","polygon","",562.8380233324999,237.17870478738226,149.45721172602128,11962,64,6,3,0
"65e82a0951aff2647611f1a1",0,29,2,1,"cell","polygon","",360.95348376385033,293.6988690386829,29.667842666266328,6661,42,18,8,0
"65e82a0951aff2647611f1a3",0,29,2,1,"cell","polygon","",3.414213562373095,564.6666666666666,240.66666666666666,0.5,0,0,0,0
"65e82a0951aff2647611f1a4",0,29,2,1,"cell","polygon","",948.839844952231,538.6963712582694,418.07123570809955,45801,136,30,0,3
"65e82a0951aff2647611f1a6",0,29,2,1,"cell","polygon","",1506.063416967327,749.3072598002259,292.8662030460151,97493.5,300,103,277,76
"65e82a0951aff2647611f1a8",0,29,2,1,"cell","polygon","",908.2722761133426,871.7634132942685,173.18860251480194,21844,71,3,0,0
"65e82a0951aff2647611f1a9",0,29,2,1,"cell","polygon","",678.9717297937569,971.8780756490255,618.6541560742623,21635,37,42,6,0
"65e82a0a51aff2647611f1ba",0,30,2,1,"cell","polygon","",858.0178830418855,80.50950277855144,303.2189087388427,25133,202,61,1,0
"65e82a0a51aff2647611f1be",0,30,2,1,"cell","polygon","",504.7748127940987,197.1387085137085,335.2119408369408,13860,118,17,0,0
"65e82a0a51aff2647611f1bf",0,30,2,1,"cell","polygon","",531.3730552341149,271.247470659652,465.63096362246506,14826,161,13,0,0
"65e82a0a51aff2647611f1c0",0,30,2,1,"cell","polygon","",696.5583551628138,308.7073844867802,824.7054901643543,24723,104,14,2,0
"65e82a0a51aff2647611f1c1",0,30,2,1,"cell","polygon","",523.6017488280532,456.0854376254158,987.4293563896408,12375.5,54,21,16,0
