"Id",Channel,XY,Z,Time,"Tags","Shape","Name",Parent and child / parentId,Parent and child / childId,Parent and child / annotationId,red Annulus intensity measurements / TotalIntensity,red Annulus intensity measurements / MinIntensity,red Annulus intensity measurements / MedianIntensity,red Annulus intensity measurements / MeanIntensity,red Annulus intensity measurements / MaxIntensity,red Annulus intensity measurements / 75thPercentileIntensity,red Annulus intensity measurements / 25thPercentileIntensity,green Annulus intensity measurements / TotalIntensity,green Annulus intensity measurements / MinIntensity,green Annulus intensity measurements / MedianIntensity,green Annulus intensity measurements / MeanIntensity,green Annulus intensity measurements / MaxIntensity,green Annulus intensity measurements / 75thPercentileIntensity,green Annulus intensity measurements / 25thPercentileIntensity,red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity
"6658f53840dcff87963d6aa5",0,1,1,5,"green blob","polygon","",543,480,503,5985,4,6,6.051567239635996,18,6,5,53498,51,54,54.093023255813954,64,55,53,1619,4,6,7.936274509803922,19,10,5,11484,51,55,56.294117647058826,66,59,54
"6658f53c40dcff87963d6aa8",0,1,1,4,"green blob","polygon","",564,503,543,6611,4,6,6.71849593495935,17,7,5,57279,55,58,58.21036585365854,69,59,57,2657,5,12,11.80888888888889,19,14,9,14286,56,63,63.49333333333333,72,66,61
"6658f54240dcff87963d6aab",0,1,1,3,"green blob","polygon","",591,543,564,7578,4,6,6.790322580645161,20,7,5,70142,58,62,62.85125448028674,77,64,61,2381,5,9,9.448412698412698,15,11,8,16799,60,67,66.66269841269842,74,69,64
"6658f54640dcff87963d6aae",0,1,1,2,"green blob","polygon","",617,564,591,5802,4,6,6,12,6,5,66180,65,68,68.43846949327818,77,69,67,1761,5,8,8.345971563981042,13,9,7,15140,66,71,71.75355450236967,79,74,69
"6658f54a40dcff87963d6ab1",0,1,1,1,"green blob","polygon","",-,591,617,4885,4,6,6.246803069053708,19,6,5,61998,74,78,79.28132992327366,107,79,77,1642,5,13,11.482517482517483,18,16,6.5,12559,76,86,87.82517482517483,105,97,78
"6658f55c40dcff87963d6ab4",0,1,1,19,"green blob","polygon","",23,-,22,4694,4,5,5.628297362110311,14,6,5,35982,40,42,43.143884892086334,63,43,41,906,4,6,6.4714285714285715,12,7,5,6617,40,45,47.26428571428571,63,49.25,43
"6658f55f40dcff87963d6ab7",0,1,1,18,"green blob","polygon","",71,22,23,4542,4,5,5.868217054263566,15,6,5,33996,40,42,43.92248062015504,68,44,41,957,4,8,7.656,12,9,6,6426,41,51,51.408,65,58,45
"6658f56340dcff87963d6aba",0,1,1,17,"green blob","polygon","",110,23,71,4918,4,5,5.6658986175115205,12,6,5,38032,40,43,43.815668202764975,60,44,42,1001,4,7,7.360294117647059,12,9,6,6862,42,49,50.455882352941174,66,56,44
"6658f56640dcff87963d6abd",0,1,1,16,"green blob","polygon","",169,71,110,4828,4,5,5.646783625730994,12,6,5,37069,40,42,43.355555555555554,59,43,42,1053,4,5,6.622641509433962,13,7.5,5,7714,41,46,48.515723270440255,65,53,43
"6658f56a40dcff87963d6ac0",0,1,1,15,"green blob","polygon","",193,110,169,4643,4,5,5.767701863354037,12,6,5,35339,40,42,43.89937888198758,63,44,42,645,4,8,8.164556962025317,13,11,6,3953,40,49,50.037974683544306,62,56.5,43.5
"6658f56e40dcff87963d6ac3",0,1,1,14,"green blob","polygon","",212,169,193,3941,3,5,5.703328509406657,17,6,5,30770,41,43,44.529667149059335,71,44,43,549,5,8,7.732394366197183,12,9,6,3532,42,49,49.74647887323944,58,53,47
"6658f57240dcff87963d6ac6",0,1,1,13,"green blob","polygon","",260,193,212,4716,3,5,5.033084311632871,9,5,5,40194,41,43,42.896478121664884,47,44,42,1373,4,7,7.502732240437158,15,9,5,8942,41,46,48.86338797814208,66,52,44
"6658f57640dcff87963d6ac9",0,1,1,12,"green blob","polygon","",291,212,260,4794,3,5,5.056962025316456,10,5,5,41033,41,43,43.2837552742616,49,44,43,1330,4,6,7.732558139534884,17,9,5,8438,42,46,49.05813953488372,69,51,44
"6658f57a40dcff87963d6acc",0,1,1,11,"green blob","polygon","",343,260,291,4129,4,5,5.148379052369077,9,5,5,35254,42,44,43.957605985037404,49,44,43,995,4,7,7.595419847328245,14,9.5,5,6458,42,48,49.29770992366412,63,52.5,45
"6658f57e40dcff87963d6acf",0,1,1,10,"green blob","polygon","",354,291,343,5595,4,5,5.175763182238668,10,5,5,48245,42,45,44.629972247918595,51,45,44,2491,4,6,7.117142857142857,16,9,5,16965,43,46,48.47142857142857,65,51,45
"6658f58140dcff87963d6ad2",0,1,1,9,"green blob","polygon","",408,343,354,4752,3,5,5.4809688581314875,12,6,5,39621,43,45,45.69896193771626,55,46,45,1461,4,8,8.748502994011975,16,11,6,8495,45,50,50.868263473053894,61,55,46
"6658f58640dcff87963d6ad5",0,1,1,8,"green blob","polygon","",441,354,408,4400,4,5,5.116279069767442,10,5,5,39739,44,46,46.20813953488372,53,47,46,1059,4,8,8.825,17,12,5.75,6290,45,51,52.416666666666664,63,56,48
"6658f58a40dcff87963d6ad8",0,1,1,7,"green blob","polygon","",459,408,441,5027,4,5,5.7451428571428576,14,6,5,42665,45,48,48.76,63,49,47,1302,5,10.5,11.033898305084746,19,14,8,6830,48,57,57.88135593220339,71,63,52
"6658f58e40dcff87963d6adb",0,1,1,6,"green blob","polygon","",513,441,459,4585,4,5,5.145903479236813,9,5,5,43957,47,49,49.334455667789,54,50,49,1516,4,7,8.063829787234043,14,10.25,5,10195,48,53,54.22872340425532,63,58,50
"6658f59240dcff87963d6ade",0,1,1,5,"green blob","polygon","",517,459,513,6052,4,5,5.841698841698841,18,6,5,54934,50,52,53.02509652509652,76,53,51,3638,4,7,10.7,34,13.25,5,20639,50,54,60.70294117647059,101,65,52
"6658f59640dcff87963d6ae1",0,1,1,4,"green blob","polygon","",580,513,517,6803,4,5,6.528790786948177,21,6,5,59878,53,56,57.464491362763916,80,57,55,2759,4,12,11.495833333333334,19,15,7.75,16045,55,67,66.85416666666667,84,74,59
"6658f59a40dcff87963d6ae4",0,1,1,3,"green blob","polygon","",606,517,580,5219,4,5,5.6482683982683985,13,6,5,56266,58,60,60.89393939393939,76,61,59,1916,5,9,9.725888324873097,20,11,7,13218,59,65,67.09644670050761,83,71,61
"6658f59d40dcff87963d6ae7",0,1,1,2,"green blob","polygon","",619,580,606,4968,4,6,6.3938223938223935,17,7,5,54102,64,67,69.62934362934362,101,69,66,1085,5,9,8.543307086614174,12,10,7,9365,66,74,73.74015748031496,82,77,71
"6658f5a340dcff87963d6aea",0,1,1,1,"green blob","polygon","",-,606,619,5626,4,5,5.322611163670766,7,6,5,79854,72,76,75.54777672658467,79,76,75,2014,4,6,6.804054054054054,12,8,6,23351,73,77,78.88851351351352,91,81,76
"6658f5b540dcff87963d6aed",0,1,1,19,"green blob","polygon","",47,-,46,7547,4,6,5.891491022638563,21,6,5,57657,43,45,45.00936768149883,59,46,44,6342,4,10,15.582309582309582,55,20,6,20151,42,47,49.51105651105651,70,52,45
"6658f5b840dcff87963d6af0",0,1,1,18,"green blob","polygon","",96,46,47,7731,4,6,6.990054249547921,30,6,5,50256,42,45,45.43942133815551,62,46,44,5519,5,12,16.090379008746357,51,20.5,7,16846,44,47,49.113702623906704,65,51,45
"6658f5bc40dcff87963d6af3",0,1,1,17,"green blob","polygon","",134,47,96,7119,4,6,6.678236397748593,34,6,5,48807,43,45,45.78517823639775,64,46,45,5749,4,12,15.75068493150685,50,20,8,18014,43,48,49.35342465753425,65,51,46
"6658f5c040dcff87963d6af6",0,1,1,16,"green blob","polygon","",145,96,134,7943,4,6,6.6635906040268456,32,6,5,54372,43,45,45.61409395973154,61,46,45,5232,5,12,16.87741935483871,59,21,7,15266,43,47,49.24516129032258,67,50.75,46
"6658f5c440dcff87963d6af9",0,1,1,15,"green blob","polygon","",199,134,145,7443,4,6,6.041396103896104,25,6,5,55724,42,45,45.23051948051948,58,46,44,4595,4,11,14.77491961414791,56,18,7,14960,43,46,48.10289389067524,66,49,45
"6658f5c840dcff87963d6afc",0,1,1,14,"green blob","polygon","",225,145,199,6235,4,6,6.427835051546392,16,6.75,5,45269,44,46,46.66907216494845,57,47,46,2806,5,15,18.83221476510067,47,26,10,7446,45,48,49.97315436241611,62,53,47
"6658f5cc40dcff87963d6aff",0,1,1,13,"green blob","polygon","",261,199,225,5868,4,6,7.7824933687002655,45,7,5,35286,43,46,46.79840848806366,63,47,45,2566,5,17.5,20.693548387096776,46,32,9,6371,44,50,51.37903225806452,63,56,46.75
"6658f5d040dcff87963d6b02",0,1,1,12,"green blob","polygon","",282,225,261,6970,4,5,5.867003367003367,32,6,5,54909,43,46,46.21969696969697,58,47,46,4080,5,11,13.877551020408163,46,15,7,14682,45,49,49.93877551020408,66,51,47
"6658f5d440dcff87963d6b05",0,1,1,11,"green blob","polygon","",344,261,282,8156,4,6,7.086012163336229,42,7,5,54835,45,47,47.64118158123371,67,48,46,2865,5,9,12.56578947368421,38,16,6,11389,46,48,49.95175438596491,63,51,47
"6658f5d740dcff87963d6b08",0,1,1,10,"green blob","polygon","",361,282,344,5165,4,6,6.2079326923076925,20,6,5,39744,45,48,47.76923076923077,58,48,47,1874,5,13,14.873015873015873,31,19,9.25,6490,46,50,51.507936507936506,62,54,48
"6658f5db40dcff87963d6b0b",0,1,1,9,"green blob","polygon","",401,344,361,8036,4,6,7.98807157057654,32,9,5,49798,45,48,49.50099403578529,64,50,48,2257,5,12,14.467948717948717,33,18,9,8404,46,52,53.87179487179487,67,56.25,50
"6658f5df40dcff87963d6b0e",0,1,1,8,"green blob","polygon","",435,361,401,7049,4,6,7.1855249745158005,31,7,5,49507,47,50,50.46585117227319,67,51,49,1884,4,9,11.558282208588958,29,15,6,8829,48,53,54.16564417177914,66,56,50
"6658f5e240dcff87963d6b11",0,1,1,7,"green blob","polygon","",471,401,435,6383,4,6,6.740232312565998,22,6,5,49097,49,51,51.84477296726505,63,52,50,1885,5,9,10.53072625698324,24,14,6,9800,50,54,54.74860335195531,65,57,52
"6658f5e740dcff87963d6b14",0,1,1,6,"green blob","polygon","",501,435,471,5775,4,6,6.176470588235294,13,6,5,49670,50,53,53.12299465240642,59,54,52,2396,5,11.5,13.164835164835164,31,17,7.25,10642,51,57,58.472527472527474,75,62.75,53
"6658f5ea40dcff87963d6b17",0,1,1,5,"green blob","polygon","",532,471,501,7239,4,6,7.341784989858012,32,7,5,55634,53,55,56.42393509127789,75,56,55,1931,5,8.5,10.727777777777778,28,14,6,10688,54,57,59.37777777777778,73,62.25,55
"6658f5ee40dcff87963d6b1a",0,1,1,4,"green blob","polygon","",566,501,532,5970,4,6,6.745762711864407,21,6,5,52965,57,59,59.847457627118644,73,60,59,1775,5,8,9.806629834254144,24,13,6,11332,57,61,62.607734806629836,75,65,59
"6658f5f140dcff87963d6b1d",0,1,1,3,"green blob","polygon","",612,532,566,5818,4,6,6.282937365010799,20,6,5,59207,61,64,63.93844492440605,76,65,63,1968,4,11,11.714285714285714,22,15,8,11759,62,68.5,69.99404761904762,80,74,66
"6658f5f440dcff87963d6b20",0,1,1,2,"green blob","polygon","",618,566,612,5419,4,5,5.686253934942288,16,6,5,66181,66,69,69.44491080797482,79,70,69,1900,5,10,10.16042780748663,17,12,8,13798,68,73,73.78609625668449,80,76,71
"6658f5f940dcff87963d6b23",0,1,1,1,"green blob","polygon","",-,612,618,5994,4,6,5.586206896551724,10,6,5,85432,77,80,79.61975768872321,84,80,79,2419,4,6,7.286144578313253,14,9,5,27124,77,81,81.6987951807229,89,84,79.75
