Id,Channel,XY,Z,Time,Tags,Shape,Name
66a012913527afc071e88478,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012933527afc071e8847b,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012963527afc071e8847e,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0129b3527afc071e88481,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0129e3527afc071e88485,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0129f3527afc071e88488,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012a33527afc071e8848b,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012a63527afc071e8848e,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012af3527afc071e884ac,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012b13527afc071e884af,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012b23527afc071e8856a,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012b93527afc071e8861d,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012ba3527afc071e88620,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012bc3527afc071e88623,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012c33527afc071e88626,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012c43527afc071e88629,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012c63527afc071e8862c,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012c73527afc071e8862f,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012c93527afc071e88632,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012ca3527afc071e88635,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012d43527afc071e8863c,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012d63527afc071e8863f,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012d73527afc071e88642,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012db3527afc071e88645,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012de3527afc071e88648,0,5,1,1,"Default blob, colony",polygon,lohi1
