"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity,green red Colony two color intensity / Channel 2 / MedianIntensity,green red Colony two color intensity / Channel 2 / MeanColonyIntensity,green red Colony two color intensity / Channel 2 / 75thPercentileIntensity,green red Colony two color intensity / Channel 2 / 40thPercentileIntensity,green red Colony two color intensity / Channel 2 / 25thPercentileIntensity,green red Colony two color intensity / Channel 1 / MedianIntensity,green red Colony two color intensity / Channel 1 / MeanColonyIntensity,green red Colony two color intensity / Channel 1 / 75thPercentileIntensity,green red Colony two color intensity / Channel 1 / 40thPercentileIntensity,green red Colony two color intensity / Channel 1 / 25thPercentileIntensity,red 90 / 90.0thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId,colony Blob Blob metrics / Perimeter,colony Blob Blob metrics / Centroid / y,colony Blob Blob metrics / Centroid / x,colony Blob Blob metrics / Area,red annulus / TotalIntensity,red annulus / MinIntensity,red annulus / MedianIntensity,red annulus / MeanIntensity,red annulus / MaxIntensity,red annulus / 75thPercentileIntensity,red annulus / 25thPercentileIntensity,green annulus / TotalIntensity,green annulus / MinIntensity,green annulus / MedianIntensity,green annulus / MeanIntensity,green annulus / MaxIntensity,green annulus / 75thPercentileIntensity,green annulus / 25thPercentileIntensity,green 90 / 90.0thPercentileIntensity
"663e304c40dcff8796f214f6",0,1,1,7,"green blob, colony","polygon","",82127,27,41,50.38466257668712,140,57,34,597281,310,338,366.43006134969323,619,374,326,41,63.42397336293008,57,38,34,338,399.5682574916759,374,333,326,87,-,-,-,187.2128952877174,2131.290970711515,2236.428932906089,1622.623526018962,58195,22,29,29.858902001026166,51,33,26,610855,289,312,313.41970241149306,396,322,297,467.2000000000003
"663e304c40dcff8796f214f7",0,1,1,7,"green blob, colony","polygon","",603124,27,36,45.39887090703801,434,47,31,5779616,353,387,435.0482499059089,2357,446,370,36,57.128569438640476,47,33,31,387,490.56386683382084,446,377,370,70,-,-,-,530.4365366485313,935.5719781566855,2491.7873061914943,13278.469187921892,168158,26,31,33.685496794871796,146,34,30,1908889,350,373,382.3896233974359,1545,385,361,540
"663e304c40dcff8796f214f8",0,1,1,6,"green blob, colony","polygon","",76813,28,44,54.6711743772242,162,66,36,556272,316,369,395.9231316725979,656,413,347,44,69.03015075376885,66,41,36,369,433.41331658291455,413,358,347,94,-,-,-,166.4114624779695,2108.0271063838904,2237.713545200144,1419.7955852665834,54462,21,30,30.596629213483148,53,33,25,591875,302,332,332.51404494382024,429,341,314,506.60000000000014
"663e304c40dcff8796f214f9",0,1,1,6,"green blob, colony","polygon","",516147,28,34,42.1964519293656,183,45,31,5465796,382,412,446.8440156965337,1160,458,400,34,51.04164205552274,45,33,31,412,485.1820732427643,458,406,400,60,-,-,-,535.6368948509689,895.0136444087643,2503.8185813944237,12196.720170575907,181275,27,32,36.52528712472295,111,38,30,2062728,380,404,415.62119685673986,653,423,393,527
"663e304c40dcff8796f214fa",0,1,1,5,"green blob, colony","polygon","",62592,27,55.5,60.06909788867562,122,78,35,453462,339,407,435.18426103646834,655,468.75,375,55.5,77.22570016474465,78,46,35,407,477.43986820428336,468.75,394,375,100,-,-,-,140.40967146578805,2161.1540558294746,2252.1608606824534,1041.1834291955045,49269,21,31,31.006293266205162,75,34,25,573464,333,363,360.89616110761483,417,369,347,560.5999999999999
"663e304c40dcff8796f214fb",0,1,1,5,"green blob, colony","polygon","",558591,27,33,38.92077759197324,159,40,31,6858678,433,460,477.8900501672241,1026,477,449,33,45.16836228287841,40,32,31,460,500.90831265508683,477,456,449,54,-,-,-,566.8390440655878,901.467887101957,2502.560417689303,14353.457273909464,199783,28,33,38.301955521472394,129,38,31,2437203,429,459,467.2551763803681,755,473,445,526
"663e304c40dcff8796f214fc",0,1,1,4,"green blob, colony","polygon","",81846,22,37,46.876288659793815,136,51,32,624618,288,330,357.74226804123714,636,367,316,37,60.10010427528676,51,35,32,330,395.24504692387904,367,324,316,85,-,-,-,182.0125370852802,2146.558280372741,2187.945380987378,1751.0812218287972,56087,22,25,28.733094262295083,133,30,24,585695,286,295,300.0486680327869,351,305,293,465
"663e304c40dcff8796f214fd",0,1,1,4,"green blob, colony","polygon","",130222,30,37,49.53290224419931,173,54,33,1084910,381,397,412.6702168124762,749,417,390,37,62.68016472203157,54,34,33,397,430.9945092656143,417,394,390,87,-,-,-,239.21647731208327,840.8757492641417,2475.186011649578,2616.4804357055827,92759,29,34,37.96930004093328,150,39,33,971066,377,395,397.4891526811298,537,400,387,457
"663e304c40dcff8796f214fe",0,1,1,3,"green blob, colony","polygon","",44364,21,35,45.13123092573754,109,55,30,366620,311,344,372.96032553407935,569,401,328,35,59.20650095602294,55,32,30,344,412.8260038240918,401,336,328,79.80000000000007,-,-,-,145.61002966822434,2141.9517050265117,2175.451121622658,973.5741156113806,39549,21,25,25.238672622846202,46,26,24,495487,305,314,316.2010210593491,409,318.5,311,471.60000000000014
"663e304c40dcff8796f214ff",0,1,1,3,"green blob, colony","polygon","",125639,29,38,46.58472376714868,142,53,33,1155091,404,419,428.28735632183907,597,435,413,38,57.05490196078431,53,35,33,419,440.1751633986928,435,417,413,75,-,-,-,244.41683551451933,835.1344087634069,2520.908452574993,2690.8506806481287,101023,28,33,40.1362733412793,120,40,32,1065140,401,419,423.17838696861344,546,426,412,458
"663e304c40dcff8796f21500",0,1,1,2,"green blob, colony","polygon","",18760,20,24,26.534653465346533,51,28,23,246095,335,345,348.08345120226306,388,350,342,24,29.660526315789475,28,24,23,345,353.37368421052633,350,343,342,35,-,-,-,119.60823865604107,2131.4718165015693,2195.3011000070105,703.1368612748813,34400,19,23,24.81962481962482,52,24,22,479447,333,343,345.92135642135645,405,346,341,362
"663e304c40dcff8796f21501",0,1,1,2,"green blob, colony","polygon","",79922,28,32,34.71850564726325,65,36,31,1057851,437,450,459.5356211989574,561,465,446,32,39.12151215121512,36,31,31,450,474.4608460846085,465,448,446,46,-,-,-,213.21468629989977,913.3224407512452,2507.1096742615437,2305.477593218611,71009,28,31,32.394616788321166,83,32,30,990220,434,448,451.742700729927,548,453,442,495
"663e304c40dcff8796f21502",0,1,1,1,"green blob, colony","polygon","",5045,23,28,35.03472222222222,63,42.25,26,54409,337,351,377.84027777777777,496,398.5,346,28,43.49333333333333,42.25,27,26,351,407.81333333333333,398.5,348,346,57.70000000000002,-,2,3,62.404298429239134,2111.407339215474,2209.6068472964976,141.97955852666377,22620,21,24,27.12230215827338,60,27,23,293858,332,340,352.347721822542,490,350,337,472.40000000000003
"663e304c40dcff8796f21504",0,1,1,28,"green blob, colony","polygon","",7770665,21,48,63.27490880072959,866,78,33,46342315,232,322,377.3558318676308,5361,432,261,48,87.59099518291501,78,41,33,322,468.7403993855607,432,295,261,116,3,-,2,1934.5332513064109,2015.753776435746,2116.47548769298,122805.55719420253,661577,25,32,39.15583570075758,208,40,30,4992132,231,261,295.46235795454544,1277,300,252,571
"663e304c40dcff8796f21505",0,1,1,27,"green blob, colony","polygon","",45775586,21,54,64.69498841087682,865,77,40,233655302,218,310,330.22683871332464,2314,357,277,54,85.26810693389169,77,48,40,310,375.85585596990177,357,296,277,108,-,-,-,4027.387387387387,3490.783723120036,1635.7913471924494,707336.872007143,1436761,22,31,38.14375978973637,419,41,28,10547814,216,263,280.02798205325615,1618,289,244,419
"663e304c40dcff8796f21506",0,1,1,27,"green blob, colony","polygon","",68538233,24,90,108.27302598840782,1933,138,61,280157178,226,399,442.57728988188234,5029,514,329,90,150.20440810105805,138,77,61,399,544.3523901638383,514,369,329,194,-,-,-,3741.9819819819822,5505.164930998389,2312.330361210784,633171.4633552497,1526534,23,39,43.848279427816394,366,51,31,10020317,225,276,287.82435227207446,1082,307,254,650
"663e304c40dcff8796f21507",0,1,1,27,"green blob, colony","polygon","",16260431,39,96,115.2739704662588,709,137,70,104147851,382,706,738.3282952523413,3426,857,555,96,152.62280865001674,137,86,70,706,890.948338109949,857,651,555,199,-,-,-,1823.4234234234236,5146.708587024668,443.72813266230395,140977.1284798313,1289684,39,67,75.50401030384639,545,94,49,10328274,384,560,604.6644810022832,2507,728,434,1042
"663e304c40dcff8796f21508",0,1,1,27,"green blob, colony","polygon","",11440793,28,52,66.93105526109493,911,75,39,76092469,284,395,445.15701381819883,5083,485,344,52,91.03827751196172,75,46,39,395,537.1815887789212,485,371,344,114,-,-,-,2029.5495495495488,5913.689238904591,1453.5584116925888,171020.40418797187,890459,28,39,46.64775525171565,378,46,35,7183998,284,354,376.34229137199435,1590,385,316,625
"663e304c40dcff8796f21509",0,1,1,27,"green blob, colony","polygon","",5874426,26,48,64.33849186791522,1001,64,38,41856585,266,395,458.42598981435845,4117,480,335,48,87.15381358495131,64,43,38,395,567.4720054839815,480,369,335,99,-,-,-,1569.72972972973,6283.204447535468,1998.3973269725043,91386.86794903004,655781,26,37,44.18413960382698,424,48,32,5487076,264,331,369.69923190944615,2053,398,289,629
"663e304c40dcff8796f2150a",0,1,1,26,"green blob, colony","polygon","",41305513,22,51,60.446679388531,1176,73,38,229264455,234,318,335.5066672715406,2420,360,287,51,78.68556570334532,73,45,38,318,374.8277431373056,360,305,287,101,-,-,-,3932.2522522522527,3510.3567726652495,1600.1348244225087,683390.2442983523,1326314,22,31,35.8269584008644,437,39,27,10844262,233,275,292.92982171799025,2296,298,260,415
"663e304c40dcff8796f2150b",0,1,1,26,"green blob, colony","polygon","",61150505,23,87,107.00075766059605,2027,136,59,262250411,239,411,458.8840709296303,5672,532,338,87,150.13530541807762,136,75,59,411,566.7623176608491,532,379,338,197,-,-,-,3615.135135135135,5507.6356329936025,2314.1545768797478,571513.6109082068,1430106,23,37,42.63373479608872,232,50,30,10073032,236,285,300.2931075602194,820,318,267,682
"663e304c40dcff8796f2150c",0,1,1,26,"green blob, colony","polygon","",12858786,41,103,122.407505069063,817,148,77,82420602,419,749,784.5919713657436,2079,898,624,103,160.3124916432678,148,92,77,749,926.9701330391764,898,703,624,208,-,-,-,1601.4414414414423,5183.613086770983,447.85206258890247,105088.61293726166,1263469,40,77,84.1023097916528,461,97,52,9789068,414,628,651.6054050455967,2517,747,486,1095
"663e304c40dcff8796f2150d",0,1,1,26,"green blob, colony","polygon","",10072728,27,53,68.93604440277312,803,78,39,69793523,302,423,477.6550504048126,4213,522,367,53,94.29821862245223,78,47,39,423,577.4599412565005,522,395,367,116,-,-,-,1981.981981981984,5920.360050372951,1444.9935871355183,146130.99586072567,847091,27,38,45.5302875571083,641,47,34,7130048,303,368,383.2328943832303,2117,395,332,670
"663e304c40dcff8796f2150e",0,1,1,26,"green blob, colony","polygon","",5758339,25,45,60.594959486477954,890,60,37,44006221,279,405,463.0771440597706,3488,484,356,45,80.60928418328925,60,42,37,405,558.7741711240272,484,384,356,96,-,-,-,1569.72972972973,6303.8614805281495,1986.1871395204714,95032.2863403945,550750,26,35,37.494043161549456,110,40,31,5181567,276,343,352.75151473892026,688,374,306,641
"663e304c40dcff8796f2150f",0,1,1,25,"green blob, colony","polygon","",34191090,22,52,59.75614189315544,1116,72,38,202036849,250,337,353.1020103918892,1882,377,309,52,76.73232363515885,72,46,38,337,389.44623157817233,377,325,309,97,-,-,-,3615.1351351351354,3544.2209344669823,1626.446983011131,572204.9833617399,1259451,22,33,36.84328925813246,153,41,28,10863344,251,300,317.7903112567283,1227,325,286,426
"663e304c40dcff8796f21510",0,1,1,25,"green blob, colony","polygon","",52711989,22,85,105.14261635862432,1343,135,57,242549001,257,433,483.8033442507849,4231,561,357,85,148.49490765102576,135,72,57,433,597.446954853686,561,399,357,195,-,-,-,3313.873873873874,5540.82445534803,2323.424598118681,501307.8808538269,1298054,22,37,41.968831840667335,191,49,29,9969920,254,310,322.3486048692166,960,340,287,722
"663e304c40dcff8796f21511",0,1,1,25,"green blob, colony","polygon","",8700241,28,58,73.04620254227326,1367,88,40,63047355,334,471,529.3381945493929,12656,589,400,58,100.88808636101274,88,50,40,471,643.1482925916104,589,437,400,127,-,-,-,1918.5585585585577,5963.162190701797,1457.478809326749,119041.76609041473,814686,26,37,45.43449891249791,373,45,32,7350140,329,396,409.9124421393118,1185,429,357,748
"663e304c40dcff8796f21512",0,1,1,25,"green blob, colony","polygon","",11025035,40,106,122.74178105830356,652,150,78,74674035,445,798,831.3464814134464,2374,949,678,106,162.07750495287266,150,94,78,798,981.1141061815853,949,755,678,205,-,-,-,1474.594594594596,5242.764276881931,464.7275847275822,89752.71487703917,1297736,39,75,92.7219205487282,499,99,53,9717703,445,652,694.320020005716,2350,765,532,1138
"663e304c40dcff8796f21513",0,1,1,25,"green blob, colony","polygon","",4502757,25,44,58.881889866746874,924,59,36,36522190,301,426,477.59529756378237,3114,508,371,44,77.87253511136332,59,40,36,426,567.7136946138933,508,403,371,89,-,-,-,1379.4594594594582,6327.202473409371,2021.6411485376966,76553.78621865105,497085,24,33,37.60098335854766,116,41,29,5104959,299,355,386.15423600605146,1059,408,323,633
"663e304c40dcff8796f21514",0,1,1,24,"green blob, colony","polygon","",34203331,22,46,54.581235139232426,878,66,33,194775234,224,293,310.8198101013325,1760,333,266,46,71.00469233049591,66,40,33,293,346.5282231539124,333,281,266,90,-,-,-,4027.3873873873918,3505.594840426303,1618.6827758737847,626509.1469848225,1253792,22,29,33.25267205940857,234,35,27,10131988,223,261,268.7173584405251,820,273,249,383
"663e304c40dcff8796f21515",0,1,1,24,"green blob, colony","polygon","",46318589,23,82,102.94117817011592,1761,131,55,203617457,233,398,452.531507805277,3184,531,324,82,145.22435168193178,131,70,55,398,566.7996919295507,531,364,324,191,-,-,-,3060.1801801801817,5508.051352106093,2362.112953500831,450146.319292265,1208405,23,37,42.2460145434205,230,49,30,8304714,230,276,290.3340092294784,832,309,256,695
"663e304c40dcff8796f21516",0,1,1,24,"green blob, colony","polygon","",11130762,40,103,119.75643660229167,732,144,77,72672912,407,747,781.891570283501,2811,902,608,103,157.54773501723042,144,92,77,747,938.322969408775,902,698,608,200,-,-,-,1522.1621621621634,5195.4220346106795,486.1229586584531,92958.16897979061,1312550,39,71,90.85277220184122,472,99,49,9448471,403,594,654.0092060635426,2117,766,453,1097
"663e304c40dcff8796f21517",0,1,1,24,"green blob, colony","polygon","",8641575,29,57,72.47211506205971,1171,84,40,58049104,297,424.5,486.8257631667226,4379,542,355,57,99.954734375,84,49,40,424.5,601.385609375,542,390,355,124,-,-,-,1886.8468468468436,5927.070623601999,1482.664615063137,119230.32221410605,765576,28,38,43.397539822005555,325,42,34,6444798,292,352,365.3306501898985,1240,374,319,699
"663e304c40dcff8796f21518",0,1,1,24,"green blob, colony","polygon","",4215110,26,44,54.408875579249006,1719,56,37,33355903,276,388,430.5598611093183,5547,464,340,44,69.54447816397173,56,40,37,388,509.26843378064393,464,367,340,77,-,-,-,1268.468468468469,6284.104542498707,2000.827689002869,77496.56683710757,493828,26,36,40.54084229537805,96,43,32,4359013,272,342,357.85346030703556,794,383,309,569
"663e304c40dcff8796f21519",0,1,1,23,"green blob, colony","polygon","",22476874,21,44,51.7052071256372,1977,61,32,137627043,235,299,316.59361370286535,4249,333,275,44,66.75801268981715,61,39,32,299,350.07085011988454,333,289,275,82,-,-,-,3187.027027027029,3538.3773359706242,1644.8673145230828,434559.0130671214,956197,21,28,31.920049405795165,368,33,26,8326219,233,271,277.9482908265456,1980,281,257,378
"663e304c40dcff8796f2151a",0,1,1,23,"green blob, colony","polygon","",31344379,22,73,90.17655622013355,943,117,48,159765198,245,408,459.63824516886325,3414,549,326,73,128.23444559271505,117,61,48,408,579.4685016150937,549,369,326,166,-,-,-,2663.7837837837833,5540.402546824535,2332.7673506086057,347634.6400454509,961085,22,33,38.30397353632777,565,43,28,7496556,241,284,298.7747000916663,1188,317,266,707
"663e304c40dcff8796f2151b",0,1,1,23,"green blob, colony","polygon","",6812932,27,49,64.42854440913905,2078,74,36,51276500,309,418,484.91167347556365,7038,536,354,49,89.11770154251718,74,42,36,418,599.034786790638,536,387,354,108,-,-,-,1633.1531531531546,5953.522517163208,1474.5757298047577,105654.2813083354,622605,27,36,40.79712993906035,125,42,33,5774435,308,364,378.3785466221086,940,391,336,689
"663e304c40dcff8796f2151c",0,1,1,23,"green blob, colony","polygon","",7467358,42,106,117.4740899222855,605,139,84,52697922,447,797,829.0268697102224,2040,937,691,106,147.927546955037,139,97,84,797,965.7763801935116,937,756,691,182,-,-,-,1220.9009009009014,5248.5739441316955,446.28834164865503,63669.11776641506,1033174,41,76,88.96701971928012,377,97,57,7913824,422,650,681.46249892362,1594,764,520,1108
"663e304c40dcff8796f2151d",0,1,1,23,"green blob, colony","polygon","",3872986,25,38,43.72204285294981,216,47,34,36211730,285,377,408.7933214422795,1376,443,342,38,52.805298738495885,47,36,34,377,469.2829644293747,443,363,342,61,-,-,-,1506.3063063063091,6333.961470341886,1983.0622957947294,88558.52609366132,578599,24,34,40.13589067702553,152,40,31,5421992,283,352,376.10932297447283,998,384,322,530
"663e304c40dcff8796f2151e",0,1,1,22,"green blob, colony","polygon","",17152707,20,45,50.86865502556377,1231,59,34,112761266,254,319,334.4086703282364,2531,350,296,45,64.11110995683588,59,40,34,319,365.62753154201357,350,310,296,78,-,-,-,2822.3423423423433,3544.5225023756543,1728.4079607001684,337264.053242432,893525,20,29,33.46660923630098,160,37,26,8039759,252,293,301.12584741001535,914,312,278,391
"663e304c40dcff8796f2151f",0,1,1,22,"green blob, colony","polygon","",24295372,21,71,85.522391422195,561,113,46,136231014,262,433,479.5482079118001,3343,575,346,71,120.0288731750036,113,60,46,433,596.6322231952631,575,394,346,157,-,-,-,2457.6576576576554,5548.993788126915,2366.137601555555,284216.93044395774,843127,21,31,36.48478947596175,161,42,27,7323725,262,300,316.9208966203644,823,337,283,724
"663e304c40dcff8796f21520",0,1,1,22,"green blob, colony","polygon","",7039241,40,99,110.54605273489643,568,131,79,53978502,467,810,847.6922907800305,2508,956,704,99,140.72890150212132,131,90,79,810,991.7633012269235,956,771,704,169,-,-,-,1220.9009009008998,5258.3410261199015,485.53667191376707,63669.117766415,944794,40,69,81.07036210743092,441,88,53,8099164,464,661,694.9685944740004,1705,782,536,1127
"663e304c40dcff8796f21521",0,1,1,22,"green blob, colony","polygon","",5439753,26,47,60.0958151969774,332,73,35,45102069,332,440,498.26630062529,1867,561,378,47,81.96937438925505,73,41,35,440,603.4673888184294,561,408,378,107,-,-,-,1522.1621621621616,5958.626220100493,1496.2778633988637,90381.2352893434,555866,26,35,39.47070936590215,128,41,32,5650457,333,389,401.22537811545834,932,412,358,710
"663e304c40dcff8796f21522",0,1,1,22,"green blob, colony","polygon","",2788340,24,37,43.121771674244535,323,46,33,27956692,311,400,432.35117998206056,2204,461,364,37,52.22592138642647,46,35,33,400,493.3845167174985,461,383,364,59,-,-,-,1189.18918918919,6323.308381267569,2003.1308276206212,64674.75042610189,427500,24,33,37.53292361720808,154,39,31,4437222,307,368.5,389.5717295873573,1044,400,347,550
"663e304c40dcff8796f21523",0,1,1,21,"green blob, colony","polygon","",16235667,22,40,47.119315658874235,862,54,31,112336951,257,308,326.02542626209856,2397,340,290,40,60.28572410547633,54,36,31,308,357.22706915605187,340,299,290,73,-,-,-,2838.1981981982003,3449.3671351877047,1572.1887752084665,344680.5941076215,902480,23,29,33.55068961671438,188,35,27,8169621,257,290,303.7146734079334,1161,302,279,383
"663e304c40dcff8796f21524",0,1,1,21,"green blob, colony","polygon","",18454513,23,79,90.81945374015748,708,116,55,102013277,265,460,502.033843503937,4198,595,374,79,124.1384190252889,116,69,55,460,619.8839762556058,595,424,374,156,-,-,-,2061.261261261264,5468.929337500775,2268.0590794876493,203263.50133917708,907072,24,42,46.60733737539821,515,55,32,6803373,267,332,349.5721405816463,1467,379,299,737
"663e304c40dcff8796f21525",0,1,1,21,"green blob, colony","polygon","",5552546,40,98,103.46101960199746,442,126,73,42749764,338,788,796.5596631139599,2066,919,634,98,131.9630520408519,126,88,73,788,940.0996549200041,919,743,634,156,-,-,-,1125.7657657657664,5167.777531341423,401.7870156205416,53612.791169547876,824623,37,69,76.37519681392979,296,92,51,7012171,330,627,649.4554968972863,1380,766,502,1047.300000000003
